cohort,year,level,side,school,n_girls,n_eoy_valid,n_dropout,n_passed,taux_abandon,taux_reussite,taux_inscription,pre_math,pre_fr,post_math,post_fr,pre_comp,cfepd,n_pre,n_post,flag,pair_id
C7,2025,CM1,Int,Soura Sarkin Galma 2,28.0,28.0,0.0,0.0,0.0,0.0,,0.34,1.34,12.964285714285714,12.053571428571429,,,25.0,28.0,,C7-22
C7,2025,CM1,Int,Tagaza,20.0,20.0,0.0,0.0,0.0,0.0,,0.4,1.25,18.6875,17.2625,,,20.0,20.0,,C7-37
C7,2025,CM1,Int,Takalmaoua 1,22.0,22.0,0.0,0.0,0.0,0.0,,2.625,1.85,14.579545454545457,16.0,,,20.0,22.0,,C7-01
C7,2025,CM1,Int,Takalmaoua 2,12.0,12.0,0.0,0.0,0.0,0.0,,0.2083333333333333,0.6666666666666666,15.145833333333334,15.916666666666666,,,12.0,12.0,,C7-06
C7,2025,CM1,Int,Tawalala,24.0,24.0,0.0,0.0,0.0,0.0,,0.6875,0.9166666666666666,18.80208333333333,17.625,,,24.0,24.0,,C7-44
C7,2025,CM1,Int,Tchikadji Centre,39.0,39.0,0.0,0.0,0.0,0.0,,0.2777777777777778,1.5833333333333333,14.262820512820513,16.262820512820515,,,36.0,39.0,,C7-08
C7,2025,CM1,Int,Tchikadji Quartier,22.0,22.0,0.0,0.0,0.0,0.0,,0.4375,2.0,13.534090909090908,14.636363636363637,,,16.0,22.0,,C7-11
C7,2025,CM1,Int,Tibiri Nord 3,25.0,25.0,0.0,0.0,0.0,0.0,,2.32,2.38,17.22,18.48,,,25.0,25.0,,C7-25
C7,2025,CM1,Int,Waraou,24.0,24.0,0.0,0.0,0.0,0.0,,3.6041666666666665,3.333333333333333,18.291666666666668,19.30208333333333,,,24.0,24.0,,C7-24
C7,2025,CM1,Int,Zangon Narouwa,20.0,20.0,0.0,0.0,0.0,0.0,,0.175,1.025,17.3625,17.275,,,20.0,20.0,,C7-43
C7,2025,CM2,Ctrl,Dan Gara,39.0,39.0,5.0,10.0,12.82051282051282,25.64102564102564,100.0,0.4642857142857143,1.75,6.573529411764706,6.294117647058823,,3.5828125,28.0,34.0,,C7-27
C7,2025,CM2,Ctrl,Djirataoua Bilingue,24.0,24.0,5.0,8.0,20.83333333333333,33.333333333333336,100.0,0.4545454545454545,2.5,7.421052631578948,7.328947368421052,,3.643636363636364,22.0,19.0,,C7-03
C7,2025,CM2,Ctrl,Gade,11.0,11.0,0.0,4.0,0.0,36.36363636363637,100.0,0.9444444444444444,1.8888888888888888,6.181818181818182,5.7727272727272725,,3.72,9.0,11.0,,C7-10
C7,2025,CM2,Ctrl,Galadantchi,52.0,52.0,11.0,17.0,21.15384615384616,32.69230769230769,82.3529411764706,0.8173076923076923,4.0,6.323170731707317,6.323170731707317,,3.7446,52.0,41.0,,C7-02
C7,2025,CM2,Ctrl,Garin Daoure 1,22.0,22.0,3.0,9.0,13.636363636363637,40.90909090909091,66.66666666666667,1.46875,2.90625,7.184210526315789,6.2105263157894735,,3.0572727272727267,16.0,19.0,,C7-25
C7,2025,CM2,Ctrl,Garin Daoure 2,16.0,15.0,1.0,4.0,6.666666666666667,26.666666666666668,,1.2142857142857142,1.6428571428571428,6.538461538461538,6.403846153846154,,2.832666666666667,14.0,13.0,,C7-24
C7,2025,CM2,Ctrl,Guigamaoua Sofoua,4.0,4.0,0.0,2.0,0.0,50.0,100.0,0.3333333333333333,2.1666666666666665,5.0,7.375,,5.195,3.0,4.0,,C7-14
C7,2025,CM2,Ctrl,Imbelbelou 3,50.0,48.0,9.0,14.0,18.75,29.166666666666668,85.71428571428571,0.8928571428571429,1.488095238095238,6.512820512820513,7.051282051282051,,4.0180487804878044,42.0,39.0,,C7-21
C7,2025,CM2,Ctrl,Kara Kara 1,30.0,30.0,0.0,13.0,0.0,43.333333333333336,92.3076923076923,,,4.391666666666667,5.866666666666666,,4.269666666666667,0.0,30.0,,C7-16
C7,2025,CM2,Ctrl,Kara Kara 2,32.0,32.0,4.0,13.0,12.5,40.625,76.92307692307692,1.2391304347826086,1.4782608695652173,6.178571428571429,5.642857142857143,,4.105357142857143,23.0,28.0,,C7-17
C7,2025,CM2,Ctrl,Karhin Hali,32.0,32.0,8.0,11.0,25.0,34.375,90.9090909090909,1.4375,1.6875,6.25,7.145833333333333,,3.8882758620689657,32.0,24.0,,C7-29
C7,2025,CM2,Ctrl,Kontagora Goussaoua,16.0,16.0,1.0,7.0,6.25,43.75,85.71428571428571,2.9375,2.75,6.383333333333334,6.0,,4.19125,16.0,15.0,,
C7,2025,CM2,Ctrl,Kontagora Sofoua,16.0,16.0,4.0,5.0,25.0,31.25,100.0,0.90625,2.21875,6.166666666666667,5.395833333333333,,3.474,16.0,12.0,,C7-01
C7,2025,CM2,Ctrl,Maisso,12.0,12.0,0.0,5.0,0.0,41.66666666666666,80.0,2.5,1.5,5.833333333333333,6.3125,,3.9566666666666666,12.0,12.0,,C7-23
C7,2025,CM2,Ctrl,Mata Milki,21.0,21.0,1.0,8.0,4.761904761904762,38.095238095238095,88.88888888888889,0.631578947368421,0.7105263157894737,5.275,5.9125,,4.308000000000001,19.0,20.0,,C7-40
C7,2025,CM2,Ctrl,Maza Tsaye 1,49.0,49.0,8.0,19.0,16.3265306122449,38.775510204081634,89.47368421052632,2.441860465116279,1.965116279069768,6.030487804878049,6.920731707317073,,4.3723809523809525,43.0,41.0,,C7-13
C7,2025,CM2,Ctrl,Radi Centre 2,15.0,15.0,0.0,5.0,0.0,33.333333333333336,80.0,0.7142857142857143,1.3928571428571428,4.316666666666666,6.066666666666666,,3.53,14.0,15.0,,C7-07
C7,2025,CM2,Ctrl,Radi Quartier,44.0,42.0,6.0,8.0,14.285714285714286,19.047619047619047,100.0,0.6447368421052632,0.8355263157894737,3.493055555555556,5.465277777777778,,2.981904761904762,38.0,36.0,,C7-09
C7,2025,CM2,Ctrl,Sarkin Aski,9.0,9.0,0.0,3.0,0.0,33.333333333333336,100.0,3.7777777777777777,3.8333333333333335,5.777777777777778,5.75,,2.9988888888888887,9.0,9.0,,C7-22
C7,2025,CM2,Ctrl,Soumarana,26.0,25.0,0.0,6.0,0.0,24.0,100.0,,,5.94,4.79,,3.0520000000000005,0.0,25.0,,C7-11
C7,2025,CM2,Ctrl,Tajaye Djirataoua,25.0,25.0,5.0,9.0,20.0,36.0,88.88888888888889,0.4782608695652174,2.6739130434782608,5.9,5.8625,,3.75375,23.0,20.0,,C7-06
C7,2025,CM2,Ctrl,Tsanna Publique,10.0,10.0,0.0,4.0,0.0,40.0,75.0,0.7777777777777778,1.5555555555555556,6.7,5.3,,3.047,9.0,10.0,,C7-30
C7,2025,CM2,Ctrl,Yan Doto Garin Malam,31.0,31.0,3.0,13.0,9.67741935483871,41.935483870967744,91.66666666666669,3.177419354838709,1.1290322580645162,5.696428571428571,6.1875,,4.714285714285714,31.0,28.0,,C7-33
C7,2025,CM2,Int,Barouana,40.0,40.0,0.0,24.0,0.0,60.0,95.83333333333331,3.13125,2.76,17.955128205128204,17.608974358974358,,4.606153846153846,40.0,39.0,,C7-27
C7,2025,CM2,Int,Dan Fillo 3,40.0,40.0,0.0,25.0,0.0,62.5,100.0,6.263888888888889,4.736111111111111,13.916666666666666,15.194444444444445,,4.8012500000000005,36.0,36.0,,C7-17
C7,2025,CM2,Int,Danja 1,52.0,52.0,0.0,27.0,0.0,51.92307692307692,100.0,3.6490384615384617,3.625,15.245192307692308,15.3125,,3.9998076923076926,52.0,52.0,,C7-03
C7,2025,CM2,Int,Danja 2,34.0,34.0,1.0,17.0,2.9411764705882355,50.0,100.0,4.727941176470588,4.713235294117647,14.886363636363637,15.909090909090908,,3.67939393939394,34.0,33.0,,C7-04
C7,2025,CM2,Int,Garin Yari Idi,44.0,44.0,0.0,24.0,0.0,54.54545454545455,100.0,3.358139534883721,3.869767441860465,16.040697674418606,15.726744186046512,,4.558181818181819,43.0,43.0,,C7-13
C7,2025,CM2,Int,Kadata,32.0,32.0,0.0,18.0,0.0,56.25,100.0,5.015625,7.15625,14.65625,15.2890625,,4.648620689655172,32.0,32.0,,C7-29
C7,2025,CM2,Int,Kadigaoua,18.0,18.0,0.0,10.0,0.0,55.55555555555556,100.0,4.638888888888889,4.277777777777778,13.01388888888889,13.194444444444445,,4.616111111111112,18.0,18.0,,C7-30
C7,2025,CM2,Int,Kalgon Waraou,36.0,36.0,0.0,20.0,0.0,55.55555555555556,100.0,4.2125,4.534722222222222,15.569444444444445,16.77777777777778,,4.251944444444444,36.0,36.0,,C7-14
C7,2025,CM2,Int,Kountarou Mairairai,36.0,36.0,0.0,21.0,0.0,58.333333333333336,,3.111111111111111,3.243055555555556,13.57638888888889,15.125,,4.2830555555555545,36.0,36.0,,C7-31
C7,2025,CM2,Int,Mallamai Saboua,35.0,35.0,0.0,22.0,0.0,62.85714285714285,100.0,4.038571428571428,4.390000000000001,13.514285714285714,14.242857142857142,,4.479428571428572,35.0,35.0,,C7-33
C7,2025,CM2,Int,Maradou Centre,35.0,35.0,0.0,24.0,0.0,68.57142857142857,100.0,5.457142857142857,5.228571428571429,13.895714285714286,14.985714285714286,,5.026,35.0,35.0,,C7-09
C7,2025,CM2,Int,Mountarou Barmo,19.0,19.0,1.0,18.0,5.2631578947368425,94.73684210526316,100.0,5.526315789473684,4.7105263157894735,14.38888888888889,17.333333333333332,,5.876851851851852,19.0,18.0,,C7-34
C7,2025,CM2,Int,Oubandawaki Alfacha,18.0,18.0,0.0,15.0,0.0,83.33333333333333,100.0,5.083333333333333,5.005555555555556,13.291666666666666,14.02777777777778,,5.787222222222222,18.0,18.0,,C7-36
C7,2025,CM2,Int,Sabon Gari Kolta,41.0,41.0,0.0,22.0,0.0,53.65853658536585,100.0,3.870731707317073,5.0,13.310975609756095,14.164634146341465,,4.086829268292683,41.0,41.0,,C7-02
C7,2025,CM2,Int,Safo Nassaraoua,31.0,31.0,0.0,20.0,0.0,64.51612903225806,100.0,3.75,3.75,13.006451612903223,14.137096774193548,,4.689354838709677,31.0,31.0,,C7-07
C7,2025,CM2,Int,Soura Magaji Rogo,37.0,36.0,0.0,19.0,0.0,52.77777777777778,100.0,3.6180555555555554,3.875,14.180555555555555,14.208333333333334,,4.261944444444444,36.0,36.0,,C7-23
C7,2025,CM2,Int,Soura Sarkin Galma 1,36.0,36.0,0.0,19.0,0.0,52.77777777777778,100.0,4.222222222222222,4.691666666666666,12.38888888888889,13.270833333333334,,4.1925,36.0,36.0,,C7-21
C7,2025,CM2,Int,Soura Sarkin Galma 2,33.0,33.0,1.0,13.0,3.0303030303030303,39.39393939393939,100.0,3.196969696969697,3.460606060606061,11.4140625,11.6953125,,3.504545454545455,33.0,32.0,,C7-22
C7,2025,CM2,Int,Takalmaoua 1,21.0,21.0,1.0,11.0,4.761904761904762,52.38095238095238,100.0,3.5452380952380955,3.1904761904761907,13.025,12.375,,4.031999999999999,21.0,20.0,,C7-01
C7,2025,CM2,Int,Takalmaoua 2,14.0,14.0,0.0,8.0,0.0,57.142857142857146,100.0,4.333333333333333,4.166666666666667,15.0,12.5,,4.250714285714285,6.0,6.0,,C7-06
C7,2025,CM2,Int,Tibiri Nord 3,23.0,23.0,0.0,13.0,0.0,56.52173913043478,92.3076923076923,2.9078947368421053,2.473684210526316,12.578947368421051,13.236842105263158,,4.221304347826088,19.0,19.0,,C7-25
C7,2025,CM2,Int,Waraou,43.0,41.0,0.0,20.0,0.0,48.78048780487805,95.0,3.473170731707317,3.3109756097560976,12.378048780487806,11.25,,3.315853658536585,41.0,41.0,,C7-24
C8,2026,CM1,Ctrl,Bini,24.0,24.0,3.0,15.0,12.5,62.5,,0.25,0.7708333333333334,3.125,2.75,,,12.0,2.0,,C8-47
C8,2026,CM1,Ctrl,Dan Bako,24.0,24.0,5.0,17.0,20.833333333333332,70.83333333333333,,1.9318181818181817,1.5909090909090908,,,,,22.0,0.0,,C8-27
C8,2026,CM1,Ctrl,Dan Bouzou,15.0,15.0,7.0,5.0,46.666666666666664,33.333333333333336,,0.75,0.725,,,,,10.0,0.0,,C8-43
C8,2026,CM1,Ctrl,Dan Gara,19.0,19.0,7.0,10.0,36.8421052631579,52.63157894736842,,0.59375,0.921875,,,,,16.0,0.0,,C8-26
C8,2026,CM1,Ctrl,Djirataoua Bilingue,20.0,20.0,1.0,16.0,5.0,80.0,,0.875,1.6125,2.9166666666666665,2.35,,,20.0,6.0,,C8-03
C8,2026,CM1,Ctrl,Galadantchi,16.0,16.0,4.0,11.0,25.0,68.75,,1.0625,1.375,,2.75,,,16.0,0.0,,C8-02
C8,2026,CM1,Ctrl,Garin Daoure 1,19.0,19.0,5.0,13.0,26.31578947368421,68.42105263157895,,1.78125,1.1875,,,,,16.0,0.0,,C8-24
C8,2026,CM1,Ctrl,Garin Daoure 2,16.0,,,,,,,1.5625,1.6875,,,,,16.0,0.0,,C8-23
C8,2026,CM1,Ctrl,Garin Daure1,19.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Garin Malam Hamza,20.0,20.0,7.0,10.0,35.0,50.0,,1.2666666666666666,1.0666666666666669,,,,,15.0,0.0,,C8-25
C8,2026,CM1,Ctrl,Guidan Koube,20.0,20.0,5.0,12.0,25.0,60.0,,2.0,1.5,4.0,,,,2.0,2.0,,C8-50
C8,2026,CM1,Ctrl,Guidan Zoudi,20.0,20.0,3.0,13.0,15.0,65.0,,0.8461538461538461,1.1923076923076923,,,,,13.0,0.0,,C8-46
C8,2026,CM1,Ctrl,Imbelbelou 3,41.0,41.0,7.0,33.0,17.073170731707318,80.48780487804878,,1.5375,1.525,3.8181818181818175,3.25,,,40.0,11.0,,C8-20
C8,2026,CM1,Ctrl,Indoto Balla,20.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Jirataoua Bilingue,20.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Kara Kara 1,51.0,51.0,9.0,39.0,17.647058823529413,76.47058823529412,,0.7378048780487805,1.524390243902439,3.0,2.0,,,41.0,1.0,,C8-15
C8,2026,CM1,Ctrl,Kara Kara 2,34.0,33.0,9.0,22.0,27.272727272727273,66.66666666666667,,2.0,1.4375,,,,,32.0,0.0,,C8-16
C8,2026,CM1,Ctrl,Kara Kara 3,48.0,48.0,9.0,35.0,18.75,72.91666666666667,,1.578125,0.5,2.5,1.5,,,32.0,1.0,,C8-14
C8,2026,CM1,Ctrl,Karambi Saboua,17.0,17.0,4.0,10.0,23.529411764705884,58.8235294117647,,1.5833333333333333,1.4666666666666666,,,,,15.0,0.0,,C8-30
C8,2026,CM1,Ctrl,Karambi Sofoua,18.0,18.0,5.0,11.0,27.77777777777778,61.111111111111114,,0.75,1.5384615384615383,,,,,13.0,0.0,,C8-34
C8,2026,CM1,Ctrl,Karambi Tsohoua,18.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Kontagora Goussaoua,11.0,11.0,1.0,9.0,9.090909090909092,81.81818181818181,,1.0,1.9318181818181817,3.25,2.875,,,11.0,2.0,,C8-04
C8,2026,CM1,Ctrl,Kontagora Sofoua,20.0,20.0,6.0,10.0,30.0,50.0,,0.5,0.5,,,,,6.0,0.0,,C8-01
C8,2026,CM1,Ctrl,Magami,19.0,19.0,6.0,8.0,31.57894736842105,42.10526315789474,,1.0,1.0,,,,,19.0,0.0,,C8-42
C8,2026,CM1,Ctrl,Maisso,17.0,10.0,3.0,5.0,30.0,50.0,,0.9166666666666666,1.0,,,,,12.0,0.0,,C8-22
C8,2026,CM1,Ctrl,Mata Milki,25.0,25.0,2.0,20.0,8.0,80.0,,1.105263157894737,1.0526315789473684,3.857142857142857,3.625,,,19.0,7.0,,C8-38
C8,2026,CM1,Ctrl,Maza Tsaye 1,62.0,,,,,,,1.4780701754385963,0.8859649122807017,,,,,57.0,0.0,,C8-13
C8,2026,CM1,Ctrl,Maza Tsaye 2,24.0,24.0,9.0,12.0,37.5,50.0,,2.117647058823529,0.5294117647058824,,,,,17.0,0.0,,C8-17
C8,2026,CM1,Ctrl,Oumarou Laouali Gago,21.0,21.0,1.0,18.0,4.761904761904762,85.71428571428571,,1.2916666666666667,1.6388888888888888,,,,,18.0,0.0,,C8-05
C8,2026,CM1,Ctrl,Radi Centre 1,37.0,37.0,7.0,27.0,18.91891891891892,72.97297297297297,,0.7844827586206896,1.1879310344827587,3.107142857142857,3.75,,,29.0,7.0,,C8-08
C8,2026,CM1,Ctrl,Radi Centre 2,31.0,31.0,11.0,14.0,35.483870967741936,45.16129032258065,,0.6022727272727273,0.8478260869565217,2.875,2.75,,,22.0,2.0,,C8-07
C8,2026,CM1,Ctrl,Radi Quartier,33.0,33.0,9.0,21.0,27.272727272727273,63.63636363636363,,1.2314814814814814,1.7037037037037035,3.0,2.0,,,27.0,1.0,,C8-09
C8,2026,CM1,Ctrl,Riadi Centre1,37.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Riadi Centre2,31.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Safo Chadaoua,22.0,22.0,5.0,16.0,22.727272727272727,72.72727272727273,,0.6346153846153846,1.4807692307692308,2.8125,2.083333333333333,,,13.0,4.0,,C8-12
C8,2026,CM1,Ctrl,Soumarana,19.0,19.0,6.0,10.0,31.57894736842105,52.63157894736842,,0.8888888888888888,0.9722222222222222,,1.5,,,18.0,0.0,,C8-11
C8,2026,CM1,Ctrl,Tajaye Djirataoua,35.0,35.0,7.0,24.0,20.0,68.57142857142857,,0.8571428571428571,0.9642857142857144,,,,,28.0,0.0,,C8-06
C8,2026,CM1,Ctrl,Tchido,29.0,29.0,4.0,24.0,13.793103448275861,82.75862068965517,,0.8823529411764706,1.6176470588235294,2.0,3.5,,,17.0,1.0,,C8-37
C8,2026,CM1,Ctrl,Touzza,23.0,23.0,2.0,18.0,8.695652173913043,78.26086956521739,,1.8636363636363635,1.2727272727272727,,,,,22.0,0.0,,
C8,2026,CM1,Ctrl,Tsana Publique,18.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Ctrl,Tsanna Publique,18.0,18.0,7.0,7.0,38.888888888888886,38.888888888888886,,1.0333333333333334,0.5333333333333333,2.0,2.0,,,15.0,1.0,,C8-29
C8,2026,CM1,Ctrl,Wakasso,31.0,31.0,8.0,17.0,25.806451612903224,54.83870967741935,,1.0,0.65,3.5625,3.678571428571429,,,15.0,4.0,,C8-39
C8,2026,CM1,Ctrl,Yan Doto Bala,20.0,20.0,9.0,6.0,45.0,30.0,,0.9642857142857144,0.6428571428571429,2.0,2.0,,,14.0,1.0,,C8-35
C8,2026,CM1,Ctrl,Yan Doto Garin Malam,23.0,23.0,6.0,11.0,26.08695652173913,47.82608695652174,,0.6153846153846154,0.1923076923076923,,,,,13.0,0.0,,C8-31
C8,2026,CM1,Ctrl,Yan Zango,31.0,31.0,11.0,17.0,35.483870967741936,54.83870967741935,,0.7794117647058824,0.8529411764705882,,,,,17.0,0.0,,C8-19
C8,2026,CM1,Ctrl,Zabon Mousso,14.0,14.0,3.0,9.0,21.428571428571427,64.28571428571429,,0.8888888888888888,1.1388888888888888,2.75,2.25,,,9.0,2.0,,C8-40
C8,2026,CM1,Int,Barouana,19.0,19.0,0.0,18.0,0.0,94.73684210526316,,1.1923076923076923,1.6923076923076923,7.605263157894737,7.526315789473684,,,13.0,19.0,,C8-26
C8,2026,CM1,Int,Dan Aicha,19.0,19.0,0.0,17.0,0.0,89.47368421052632,,1.3970588235294117,1.2058823529411764,9.736842105263158,9.947368421052632,,,17.0,19.0,,C8-45
C8,2026,CM1,Int,Dan Fillo 3,34.0,34.0,0.0,33.0,0.0,97.05882352941177,,1.4741379310344829,1.4655172413793105,7.632352941176471,9.352941176470589,,,29.0,34.0,,C8-16
C8,2026,CM1,Int,Dan Gamdji(saé saboua),17.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Int,Dan Gamji (Sae Saboua),17.0,17.0,0.0,17.0,0.0,100.0,,1.5147058823529411,1.911764705882353,7.0588235294117645,7.323529411764706,,,17.0,17.0,,C8-27
C8,2026,CM1,Int,Danja 1,43.0,43.0,0.0,43.0,0.0,100.0,,1.2692307692307692,1.2371794871794872,7.244186046511628,9.16279069767442,,,39.0,43.0,,C8-03
C8,2026,CM1,Int,Danja 2,25.0,25.0,1.0,24.0,4.0,96.0,,1.3863636363636365,1.3636363636363635,8.604166666666666,9.541666666666666,,,22.0,24.0,,C8-04
C8,2026,CM1,Int,Douma 1,22.0,22.0,0.0,20.0,0.0,90.9090909090909,,1.5,1.3636363636363635,6.943181818181818,9.590909090909092,,,22.0,22.0,,C8-50
C8,2026,CM1,Int,Gadambo,29.0,29.0,0.0,29.0,0.0,100.0,,1.391304347826087,1.6956521739130437,8.258620689655173,9.482758620689657,,,23.0,29.0,,C8-36
C8,2026,CM1,Int,Galma1,40.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Int,Garin Bouwey,20.0,20.0,1.0,19.0,5.0,95.0,,1.0625,1.15625,8.43421052631579,9.052631578947368,,,16.0,19.0,,C8-37
C8,2026,CM1,Int,Garin Bouweye,20.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Int,Garin Yari Idi,24.0,24.0,0.0,24.0,0.0,100.0,,1.5555555555555556,1.2222222222222223,6.822916666666667,8.489583333333334,,,18.0,24.0,,C8-13
C8,2026,CM1,Int,Gawaro,16.0,16.0,0.0,15.0,0.0,93.75,,1.625,1.0357142857142858,7.296875,8.828125,,,14.0,16.0,,C8-39
C8,2026,CM1,Int,Gawaro Madateye,16.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Int,Jan Ruwa Sedentaire,15.0,15.0,0.0,14.0,0.0,93.33333333333333,,0.7115384615384616,0.6153846153846154,6.916666666666667,7.533333333333333,,,13.0,15.0,,C8-40
C8,2026,CM1,Int,Kadigaoua,12.0,12.0,0.0,12.0,0.0,100.0,,1.3333333333333333,1.625,7.5625,7.395833333333333,,,12.0,12.0,,C8-29
C8,2026,CM1,Int,Katare 1,43.0,43.0,0.0,43.0,0.0,100.0,,1.019736842105263,1.394736842105263,8.424418604651162,9.209302325581396,,,38.0,43.0,,C8-14
C8,2026,CM1,Int,Katare 2,23.0,23.0,0.0,23.0,0.0,100.0,,1.7857142857142858,1.5952380952380951,7.141304347826087,9.217391304347826,,,21.0,23.0,,C8-15
C8,2026,CM1,Int,Koderaoua,12.0,12.0,0.0,12.0,0.0,100.0,,1.6363636363636365,1.7272727272727273,7.1875,9.75,,,11.0,12.0,,C8-05
C8,2026,CM1,Int,Louloubi,19.0,19.0,0.0,19.0,0.0,100.0,,1.3235294117647058,0.7941176470588235,8.5,8.210526315789474,,,17.0,19.0,,C8-30
C8,2026,CM1,Int,Maijanguero,24.0,24.0,0.0,23.0,0.0,95.83333333333333,,2.282608695652174,1.1304347826086956,7.041666666666667,9.0,,,23.0,24.0,,C8-43
C8,2026,CM1,Int,Mallamai Saboua,30.0,30.0,0.0,30.0,0.0,100.0,,1.101851851851852,0.9166666666666666,8.083333333333334,8.6,,,27.0,30.0,,C8-31
C8,2026,CM1,Int,Maradou Centre,14.0,14.0,0.0,14.0,0.0,100.0,,0.9090909090909092,0.7272727272727273,7.357142857142857,8.964285714285714,,,11.0,14.0,,C8-09
C8,2026,CM1,Int,Mountarou 1,20.0,20.0,0.0,20.0,0.0,100.0,,1.5125,1.525,7.4375,7.75,,,20.0,20.0,,C8-38
C8,2026,CM1,Int,Mountarou Barmo,22.0,22.0,0.0,21.0,0.0,95.45454545454545,,1.631578947368421,1.5394736842105263,6.761363636363637,7.920454545454546,,,19.0,22.0,,C8-32
C8,2026,CM1,Int,Nord3,32.0,,,,,,,,,,,,,,,,
C8,2026,CM1,Int,Oubandawaki Alfacha,16.0,16.0,0.0,12.0,0.0,75.0,,1.8571428571428568,1.0178571428571428,8.359375,7.078125,,,14.0,16.0,,C8-34
C8,2026,CM1,Int,Sabon Gari Kolta,27.0,27.0,0.0,25.0,0.0,92.5925925925926,,1.3636363636363635,1.4090909090909092,7.074074074074074,8.277777777777779,,,22.0,27.0,,C8-02
C8,2026,CM1,Int,Safo El Mougou,11.0,11.0,0.0,10.0,0.0,90.9090909090909,,0.9285714285714286,1.4285714285714286,6.7727272727272725,9.363636363636363,,,7.0,11.0,,C8-10
C8,2026,CM1,Int,Safo Nassaraoua,12.0,12.0,0.0,11.0,0.0,91.66666666666667,,0.4444444444444444,0.5555555555555556,8.208333333333334,9.083333333333334,,,9.0,12.0,,C8-07
C8,2026,CM1,Int,Safo Quartier,33.0,33.0,1.0,31.0,3.0303030303030303,93.93939393939394,,1.9545454545454544,1.2575757575757576,9.1328125,9.296875,,,33.0,32.0,,C8-12
C8,2026,CM1,Int,Soura 1,27.0,27.0,0.0,26.0,0.0,96.29629629629629,,1.12,1.6,7.2592592592592595,6.898148148148148,,,25.0,27.0,,C8-17
C8,2026,CM1,Int,Soura 2,28.0,28.0,0.0,28.0,0.0,100.0,,1.2115384615384617,1.3653846153846154,7.321428571428571,9.258928571428571,,,26.0,28.0,,C8-18
C8,2026,CM1,Int,Soura 3,21.0,21.0,0.0,20.0,0.0,95.23809523809524,,1.2976190476190477,1.4761904761904765,8.404761904761905,8.011904761904763,,,21.0,21.0,,C8-19
C8,2026,CM1,Int,Soura Magaji Rogo,40.0,40.0,0.0,39.0,0.0,97.5,,1.4013157894736843,1.4013157894736843,7.46875,9.425,,,38.0,40.0,,C8-22
C8,2026,CM1,Int,Soura Saraki,38.0,38.0,1.0,37.0,2.6315789473684212,97.36842105263158,,1.3243243243243243,1.351351351351351,7.22972972972973,9.114864864864863,,,37.0,37.0,,C8-25
C8,2026,CM1,Int,Soura Sarkin Galma 1,40.0,40.0,0.0,37.0,0.0,92.5,,1.875,1.1875,7.64375,7.38125,,,36.0,40.0,,C8-20
C8,2026,CM1,Int,Soura Sarkin Galma 2,25.0,25.0,0.0,24.0,0.0,96.0,,1.1363636363636365,1.4772727272727273,8.041666666666666,8.28125,,,22.0,24.0,,C8-21
C8,2026,CM1,Int,Tagaza,26.0,26.0,0.0,26.0,0.0,100.0,,1.6730769230769231,1.7692307692307692,8.557692307692308,7.596153846153846,,,26.0,26.0,,C8-35
C8,2026,CM1,Int,Takalmaoua 1,19.0,19.0,0.0,18.0,0.0,94.73684210526316,,1.7647058823529411,0.8823529411764706,7.157894736842105,8.526315789473685,,,17.0,19.0,,C8-01
C8,2026,CM1,Int,Takalmaoua 2,15.0,15.0,0.0,15.0,0.0,100.0,,1.5333333333333334,1.5166666666666666,7.433333333333334,9.266666666666667,,,15.0,15.0,,C8-06
C8,2026,CM1,Int,Tawalala,21.0,21.0,0.0,19.0,0.0,90.47619047619048,,0.7,1.1333333333333333,7.619047619047619,9.285714285714286,,,15.0,21.0,,C8-42
C8,2026,CM1,Int,Tchikadji Centre,29.0,29.0,0.0,28.0,0.0,96.55172413793103,,1.03125,0.9791666666666666,7.310344827586207,8.655172413793103,,,24.0,29.0,,C8-08
C8,2026,CM1,Int,Tchikadji Quartier,12.0,12.0,0.0,11.0,0.0,91.66666666666667,,1.4166666666666667,1.9166666666666667,6.916666666666667,9.666666666666666,,,12.0,12.0,,C8-11
C8,2026,CM1,Int,Tibiri Nord 3,32.0,32.0,0.0,30.0,0.0,93.75,,1.6451612903225807,1.4838709677419355,7.8359375,9.078125,,,31.0,32.0,,C8-24
C8,2026,CM1,Int,Waraou,20.0,20.0,0.0,19.0,0.0,95.0,,1.0333333333333334,0.9666666666666668,8.0375,9.15,,,15.0,20.0,,C8-23
C8,2026,CM2,Ctrl,ALSAWA,19.0,,,,,,,,,,,,,,,,
